銘柄コード,銘柄名称,商品分類,市場区分,業種,売買単位,東証上場日,東証上場廃止日
276A0,ククレブ・アドバイザーズ,株式,グロース,不動産業,100,2024-11-28,
277A0,グロービング,株式,プライム,サービス業,100,2024-11-29,
278A0,Ｔｅｒｒａ　Ｄｒｏｎｅ,株式,グロース,精密機器,100,2024-11-29,
294A0,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩジャパン気候変動指数（セレクト）連動型上場投信,ETF,その他,nan,1,2024-12-03,
280A0,ＴＭＨ,株式,グロース,卸売業,100,2024-12-04,
281A0,インフォメティス,株式,グロース,情報・通信業,100,2024-12-09,
70750,ＱＬＳホールディングス,株式,グロース,サービス業,100,2024-12-11,
286A0,ユカリア,株式,グロース,サービス業,100,2024-12-12,
295A0,Ｏｎｅ　ＥＴＦ　ＦＴＳＥ・サウジアラビア・インデックス,ETF,その他,nan,1,2024-12-12,
288A0,ラクサス・テクノロジーズ,株式,グロース,サービス業,100,2024-12-13,
305A0,ダブルツリー,株式,TOKYO PRO Market,小売業,100,2024-12-16,
307A0,ハウジング・スタッフ,株式,TOKYO PRO Market,建設業,100,2024-12-16,
287A0,黒田グループ,株式,スタンダード,卸売業,100,2024-12-17,
291A0,リスキル,株式,グロース,サービス業,100,2024-12-17,
285A0,キオクシアホールディングス,株式,プライム,電気機器,100,2024-12-18,
290A0,Ｓｙｎｓｐｅｃｔｉｖｅ,株式,グロース,情報・通信業,100,2024-12-19,
292A0,エスアイイー,株式,TOKYO PRO Market,サービス業,100,2024-12-19,
293A0,ＢＡＢＹ　ＪＯＢ,株式,TOKYO PRO Market,小売業,100,2024-12-19,
299A0,クラシル,株式,グロース,サービス業,100,2024-12-19,
308A0,ぽすとめいとホールディングス,株式,TOKYO PRO Market,サービス業,100,2024-12-19,
296A0,令和アカウンティング・ホールディングス,株式,グロース,サービス業,100,2024-12-23,
297A0,アルピコホールディングス,株式,スタンダード,小売業,100,2024-12-25,
300A0,ＭＩＣ,株式,スタンダード,サービス業,100,2024-12-25,
301A0,インデックス,株式,TOKYO PRO Market,不動産業,100,2024-12-25,
298A0,ＧＶＡ　ＴＥＣＨ,株式,グロース,情報・通信業,100,2024-12-26,
303A0,ｖｉｓｕｍｏ,株式,グロース,情報・通信業,100,2024-12-26,
304A0,フォルシア,株式,グロース,情報・通信業,100,2024-12-26,
302A0,ビースタイルホールディングス,株式,グロース,サービス業,100,2024-12-27,
310A0,サーティーフォー,株式,TOKYO PRO Market,不動産業,100,2024-12-27,
309A0,コスモス調剤,株式,TOKYO PRO Market,小売業,100,2025-01-08,
315A0,グローバルＸ　銀行　高配当－日本株式　ＥＴＦ,ETF,その他,nan,1,2025-01-09,
316A0,ｉＦｒｅｅＥＴＦ　ＦＡＮＧ＋,ETF,その他,nan,1,2025-01-10,
318A0,ＶＩＸ短期先物指数ＥＴＦ,ETF,その他,nan,10,2025-01-15,
313A0,ｉシェアーズ　Ｓ＆Ｐ　５００　トップ　２０　ＥＴＦ,ETF,その他,nan,10,2025-01-16,
314A0,ｉシェアーズ　ゴールド　ＥＴＦ,ETF,その他,nan,10,2025-01-16,
312A0,シンコーホールディングス,株式,TOKYO PRO Market,建設業,100,2025-01-17,
311A0,ＮＰＴ,株式,上場廃止,医薬品,100,2025-01-30,2026-07-30
317A0,エス・エム・エス・データテック,株式,TOKYO PRO Market,情報・通信業,100,2025-01-31,
321A0,ヒューマンステージホールディングス,株式,TOKYO PRO Market,サービス業,100,2025-01-31,
319A0,技術承継機構,株式,グロース,金属製品,100,2025-02-05,
322A0,ヒメジ理化,株式,TOKYO PRO Market,ガラス・土石製品,100,2025-02-05,
320A0,Ｄ＆Ｉ,株式,TOKYO PRO Market,サービス業,100,2025-02-13,
323A0,フライヤー,株式,グロース,情報・通信業,100,2025-02-20,
328A0,グローバルＸ　プライシングパワー・リーダーズ－日本株式　ＥＴＦ,ETF,その他,nan,1,2025-02-20,
324A0,ブッキングリゾート,株式,グロース,サービス業,100,2025-02-21,
325A0,ＴＥＮＴＩＡＬ,株式,グロース,繊維製品,100,2025-02-28,
326A0,ａｅｒｏ　ｌａｂ　ｉｎｔｅｒｎａｔｉｏｎａｌ,株式,TOKYO PRO Market,卸売業,100,2025-03-03,
329A0,ジールアソシエイツ,株式,TOKYO PRO Market,サービス業,100,2025-03-11,
333A0,テクノスマイル,株式,TOKYO PRO Market,サービス業,100,2025-03-17,
330A0,ＴａｌｅｎｔＸ,株式,グロース,情報・通信業,100,2025-03-18,
50160,ＪＸ金属,株式,プライム,非鉄金属,100,2025-03-19,
331A0,メディックス,株式,スタンダード,サービス業,100,2025-03-19,
332A0,ミーク,株式,グロース,情報・通信業,100,2025-03-21,
345A0,高配当成長　日本株（ネットリターン）ＥＴＮ,ETN,その他,nan,1,2025-03-21,
335A0,ミライロ,株式,グロース,情報・通信業,100,2025-03-24,
334A0,ビジュアル・プロセッシング・ジャパン,株式,グロース,情報・通信業,100,2025-03-25,
336A0,ダイナミックマッププラットフォーム,株式,グロース,情報・通信業,100,2025-03-27,
338A0,ＺｅｎｍｕＴｅｃｈ,株式,グロース,情報・通信業,100,2025-03-27,
346A0,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　半導体・半導体製造装置３５％キャップ指数連動型上場投信,ETF,その他,nan,1,2025-03-27,
348A0,ＭＡＸＩＳ読売３３３日本株上場投信,ETF,その他,nan,10,2025-03-27,
339A0,プログレス・テクノロジーズ　グループ,株式,グロース,サービス業,100,2025-03-28,
341A0,トヨコー,株式,グロース,建設業,100,2025-03-28,
349A0,ＳＭＤＡＭ　Ａｃｔｉｖｅ　ＥＴＦ　日本グロース株式,ETF,その他,nan,10,2025-03-28,
340A0,ジグザグ,株式,グロース,情報・通信業,100,2025-03-31,
347A0,ＧＲＯＷＴＨ　ＰＯＷＥＲ,株式,TOKYO PRO Market,卸売業,100,2025-04-04,
343A0,ＩＡＣＥトラベル,株式,スタンダード,サービス業,100,2025-04-07,
356A0,グローバルＸ　Ｓ＆Ｐ５００　キャッシュフロー・トップ１００　ＥＴＦ,ETF,その他,nan,1,2025-04-16,
354A0,ｉＦｒｅｅＥＴＦ　ブルームバーグ日本株高配当５０指数,ETF,その他,nan,1,2025-04-17,
351A0,アクシスＩＴパートナーズ,株式,TOKYO PRO Market,情報・通信業,100,2025-04-18,
355A0,ナウビレッジ,株式,TOKYO PRO Market,サービス業,100,2025-04-18,
350A0,デジタルグリッド,株式,グロース,電気・ガス業,100,2025-04-22,
352A0,ＬＯＩＶＥ,株式,グロース,サービス業,100,2025-04-24,
360A0,東証ＲＥＩＴ　Ｃｏｒｅ　ＥＴＦ,ETF,その他,nan,10,2025-05-12,
357A0,エフアンドエフ,株式,TOKYO PRO Market,小売業,100,2025-05-23,
358A0,ゼン・ランド,株式,TOKYO PRO Market,不動産業,100,2025-05-23,
359A0,ＮＥＸＴ　ＳＴＡＧＥ,株式,TOKYO PRO Market,サービス業,100,2025-05-23,
361A0,リビングハウス,株式,TOKYO PRO Market,小売業,100,2025-05-26,
363A0,ｉＦｒｅｅＥＴＦ　英国ＦＴＳＥ１００,ETF,その他,nan,1,2025-05-29,
362A0,エクシオホールディングス,株式,TOKYO PRO Market,サービス業,100,2025-06-06,
364A0,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　配当貴族指数連動型上場投信,ETF,その他,nan,1,2025-06-11,
365A0,伊澤タオル,株式,スタンダード,繊維製品,100,2025-06-20,
370A0,リバイブル,株式,TOKYO PRO Market,不動産業,100,2025-06-20,
375A0,ＹＡＫホールディングス,株式,TOKYO PRO Market,不動産業,100,2025-06-20,
366A0,ウェルネス・コミュニケーションズ,株式,グロース,サービス業,100,2025-06-23,
367A0,プリモグローバルホールディングス,株式,スタンダード,小売業,100,2025-06-24,
379A0,グローバルＸ　Ｓ＆Ｐ５００　ＥＴＦ（ダイナミック・プロテクション）,ETF,その他,nan,1,2025-06-24,
380A0,グローバルＸ　チャイナテック　ＥＴＦ,ETF,その他,nan,1,2025-06-24,
368A0,北里,株式,プライム,精密機器,100,2025-06-25,
376A0,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インデックス（７５％為替ヘッジあり）連動型上場投信,ETF,その他,nan,1,2025-06-25,
381A0,ｉＦｒｅｅＥＴＦ　米国国債３－５年（為替ヘッジなし）,ETF,その他,nan,1,2025-06-25,
382A0,ｉＦｒｅｅＥＴＦ　米国国債３－５年（為替ヘッジあり）,ETF,その他,nan,1,2025-06-25,
369A0,エータイ,株式,グロース,サービス業,100,2025-06-26,
371A0,デージーネット,株式,TOKYO PRO Market,情報・通信業,100,2025-06-26,
372A0,レント,株式,スタンダード,サービス業,100,2025-06-30,
373A0,リップス,株式,グロース,化学,100,2025-06-30,
383A0,ＭＡＸＩＳ　Ｓ＆Ｐ５００均等ウェイト上場投信,ETF,その他,nan,1,2025-06-30,
374A0,樋口総合研究所,株式,TOKYO PRO Market,情報・通信業,100,2025-07-04,
378A0,ヒット,株式,グロース,サービス業,100,2025-07-04,
385A0,山本通産,株式,TOKYO PRO Market,卸売業,100,2025-07-18,
386A0,みのや,株式,スタンダード,小売業,100,2025-07-18,
389A0,八光オートメーション,株式,TOKYO PRO Market,電気機器,100,2025-07-18,
393A0,ＲｉｔａＸ,株式,TOKYO PRO Market,サービス業,100,2025-07-18,
394A0,業界改革厳選ＥＴＦテレビ業界,ETF,その他,nan,10,2025-07-18,
395A0,業界改革厳選ＥＴＦ地銀,ETF,その他,nan,10,2025-07-18,
396A0,業界改革厳選ＥＴＦ　ＲＥＩＴイベント・ドリブン,ETF,その他,nan,10,2025-07-18,
387A0,フラー,株式,グロース,情報・通信業,100,2025-07-24,
399A0,上場インデックスファンド日経平均高配当株５０,ETF,その他,nan,1,2025-07-24,
392A0,ｉシェアーズ　ＮＡＳＤＡＱ　トップ　３０　ＥＴＦ,ETF,その他,nan,10,2025-07-30,
403A0,北條組,株式,TOKYO PRO Market,建設業,100,2025-08-05,
398A0,リアルクオリティ,株式,TOKYO PRO Market,サービス業,100,2025-08-06,
401A0,霞ヶ関ホテルリート投資法人,REIT,その他,nan,1,2025-08-13,
402A0,アクセルスペースホールディングス,株式,グロース,輸送用機器,100,2025-08-13,
404A0,グローバルＸ　チャイナテック・トップ１０　ＥＴＦ,ETF,その他,nan,1,2025-08-20,
408A0,ｉシェアーズ　ＡＩ　グローバル・イノベーション　アクティブ　ＥＴＦ,ETF,その他,nan,10,2025-09-10,
405A0,コヤマ・ミライエ,株式,TOKYO PRO Market,卸売業,100,2025-09-11,
413A0,ｉＦｒｅｅＥＴＦ　キャセイ台湾テックリーダー指数,ETF,その他,nan,1,2025-09-12,
412A0,ＮＥＸＴ　ＦＵＮＤＳ　ＴＩＰ　ＦａｃｔＳｅｔ　台湾イノベイティブ・テクノロジー５０指数連動型上場投信,ETF,その他,nan,1,2025-09-18,
409A0,オリオンビール,株式,プライム,食料品,100,2025-09-25,
410A0,ＧＭＯコマース,株式,グロース,サービス業,100,2025-09-25,
411A0,日本マリタイムバンク,株式,TOKYO PRO Market,その他金融業,100,2025-09-25,
419A0,ラングローブ,株式,TOKYO PRO Market,小売業,100,2025-09-25,
407A0,ＵＮＩＣＯＮホールディングス,株式,スタンダード,建設業,100,2025-09-26,
424A0,グローバルＸ　ゴールド　ＥＴＦ（為替ヘッジあり）,ETF,その他,nan,10,2025-09-26,
425A0,グローバルＸ　ゴールド　ＥＴＦ,ETF,その他,nan,10,2025-09-26,
87290,ソニーフィナンシャルグループ,株式,プライム,保険業,100,2025-09-29,
406A0,環境のミカタホールディングス,株式,TOKYO PRO Market,サービス業,100,2025-10-01,
415A0,ＧＭＯ　ＴＥＣＨホールディングス,株式,グロース,サービス業,100,2025-10-01,
416A0,富士ユナイトホールディングス,株式,スタンダード,卸売業,100,2025-10-01,
417A0,ブルーゾーンホールディングス,株式,プライム,小売業,100,2025-10-01,
426A0,ニッセイＥＴＦ　Ｓ＆Ｐ５００イコール・ウェイト（為替ヘッジなし）,ETF,その他,nan,1,2025-10-01,
414A0,オーバーラップホールディングス,株式,グロース,情報・通信業,100,2025-10-03,
421A0,ムービン・ストラテジック・キャリア,株式,グロース,サービス業,100,2025-10-06,
432A0,クリニファー,株式,TOKYO PRO Market,卸売業,100,2025-10-07,
435A0,ｉＦｒｅｅＥＴＦ　日本株配当ローテーション戦略,ETF,その他,nan,1,2025-10-07,
428A0,サイプレス・ホールディングス,株式,スタンダード,小売業,100,2025-10-08,
422A0,ｔａｎｅ　ＣＲＥＡＴＩＶＥ,株式,TOKYO PRO Market,情報・通信業,100,2025-10-10,
423A0,ライオン事務器,株式,スタンダード,卸売業,100,2025-10-15,
433A0,ＭＪＥ,株式,TOKYO PRO Market,卸売業,100,2025-10-15,
429A0,テクセンドフォトマスク,株式,プライム,その他製品,100,2025-10-16,
430A0,ネクストハンズ,株式,TOKYO PRO Market,情報・通信業,100,2025-10-17,
431A0,ユーソナー,株式,グロース,情報・通信業,100,2025-10-17,
434A0,ＬＯＯＰＬＡＣＥ,株式,TOKYO PRO Market,不動産業,100,2025-10-21,
436A0,サイバーソリューションズ,株式,グロース,情報・通信業,100,2025-10-23,
437A0,ジェイウェイブ,株式,TOKYO PRO Market,サービス業,100,2025-10-23,
439A0,アクトビ,株式,TOKYO PRO Market,情報・通信業,100,2025-10-23,
438A0,インフキュリオン,株式,グロース,情報・通信業,100,2025-10-24,
441A0,ＮＥ,株式,グロース,情報・通信業,100,2025-11-04,
443A0,ｉＦｒｅｅＥＴＦ　東証ＲＥＩＴ指数（２・５・８・１１月決算型）,ETF,その他,nan,1,2025-11-04,
442A0,クラシコ,株式,グロース,繊維製品,100,2025-11-05,
452A0,ｉシェアーズ　Ｓ＆Ｐ　５００　プレミアムインカム　ＥＴＦ,ETF,その他,nan,10,2025-11-12,
453A0,ｉシェアーズ　米国債２０年超　プレミアムインカム　ＥＴＦ,ETF,その他,nan,10,2025-11-12,
459A0,野村高利回りＪリート指数ＥＴＦ,ETF,その他,nan,1,2025-11-12,
461A0,ＭＡＸＩＳ日本株高配当ＳＭＡＲＴ５０上場投信,ETF,その他,nan,1,2025-11-13,
445A0,東洋コーポレーション,株式,TOKYO PRO Market,不動産業,100,2025-11-14,
444A0,アイテル,株式,TOKYO PRO Market,卸売業,100,2025-11-18,
447A0,ステート・ストリート・スパイダー　ゴールド　ＥＴＦ（為替ヘッジなし）,ETF,その他,nan,10,2025-11-19,
448A0,ステート・ストリート・スパイダー　ゴールド　ＥＴＦ（為替ヘッジあり）,ETF,その他,nan,10,2025-11-19,
449A0,ステート・ストリート・スパイダー　Ｓ＆Ｐ５００　ＥＴＦ（為替ヘッジなし）,ETF,その他,nan,10,2025-11-19,
450A0,ステート・ストリート・スパイダー　Ｓ＆Ｐ５００　ＥＴＦ（為替ヘッジあり）,ETF,その他,nan,10,2025-11-19,
451A0,ステート・ストリート・スパイダー　Ｓ＆Ｐ５００高配当株　ＥＴＦ,ETF,その他,nan,10,2025-11-19,
446A0,ノースサンド,株式,グロース,サービス業,100,2025-11-21,
455A0,バリューソフトホールディングス,株式,TOKYO PRO Market,情報・通信業,100,2025-11-21,
457A0,ルリアン,株式,TOKYO PRO Market,サービス業,100,2025-11-21,
465A0,グローバルＸ　日経平均株主還元４０－日本株式　ＥＴＦ,ETF,その他,nan,1,2025-11-26,
466A0,グローバルＸ　防衛テック　ＥＴＦ,ETF,その他,nan,1,2025-11-26,
467A0,グローバルＸ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）,ETF,その他,nan,10,2025-11-26,
468A0,グローバルＸ　米ドル建て投資適格社債　ＥＴＦ,ETF,その他,nan,10,2025-11-26,
456A0,ＨＵＭＡＮ　ＭＡＤＥ,株式,グロース,小売業,100,2025-11-27,
458A0,プラン・ドゥ,株式,TOKYO PRO Market,不動産業,100,2025-11-27,
460A0,ＢＲＡＮＵ,株式,グロース,情報・通信業,100,2025-12-01,
463A0,インテリックスホールディングス,株式,スタンダード,不動産業,100,2025-12-01,
464A0,ＱＰＳホールディングス,株式,グロース,情報・通信業,100,2025-12-01,
462A0,ＦＵＮＤＩＮＮＯ,株式,グロース,証券、商品先物取引業,100,2025-12-05,
473A0,ニッセイＥＴＦ　日経２２５インデックス,ETF,その他,nan,1,2025-12-05,
469A0,フィットクルー,株式,グロース,サービス業,100,2025-12-12,
470A0,ローカル,株式,TOKYO PRO Market,小売業,100,2025-12-15,
471A0,ＮＳグループ,株式,プライム,その他金融業,100,2025-12-16,
83030,ＳＢＩ新生銀行,株式,プライム,銀行業,100,2025-12-17,
486A0,ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジなし）連動型上場投信,ETF,その他,nan,1,2025-12-17,
487A0,ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジなし）連動型上場投信,ETF,その他,nan,1,2025-12-17,
488A0,ｉシェアーズ　円高フォーカス　ＥＴＦ,ETF,その他,nan,10,2025-12-17,
472A0,ミラティブ,株式,グロース,情報・通信業,100,2025-12-18,
489A0,東証ＲＥＩＴ物流フォーカスＥＴＦ,ETF,その他,nan,1,2025-12-18,
475A0,ギミック,株式,スタンダード,サービス業,100,2025-12-19,
476A0,辻・本郷ＩＴコンサルティング,株式,スタンダード,情報・通信業,100,2025-12-19,
485A0,パワーエックス,株式,グロース,電気機器,100,2025-12-19,
477A0,スタートライン,株式,グロース,サービス業,100,2025-12-22,
484A0,ニューズドテック,株式,TOKYO PRO Market,小売業,100,2025-12-22,
483A0,テラテクノロジー,株式,スタンダード,情報・通信業,100,2025-12-23,
478A0,フツパー,株式,グロース,情報・通信業,100,2025-12-24,
479A0,ＰＲＯＮＩ,株式,グロース,情報・通信業,100,2025-12-24,
481A0,ＪＳｅｃｕｒｉｔｙ,株式,TOKYO PRO Market,情報・通信業,100,2025-12-24,
480A0,リブ・コンサルティング,株式,グロース,サービス業,100,2025-12-25,
490A0,センス・トラスト,株式,TOKYO PRO Market,不動産業,100,2025-12-26,
492A0,Ｏｎｅ　ＥＴＦ　日本国債　高クーポン（平均残存１０年未満）,ETF,その他,nan,10,2026-01-20,
493A0,Ｏｎｅ　ＥＴＦ　日本国債　１－３年,ETF,その他,nan,10,2026-01-20,
494A0,Ｏｎｅ　ＥＴＦ　日本国債　３－７年,ETF,その他,nan,10,2026-01-20,
